date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2011-02-25,2011-02-28,265.85,263.6,266.6437388,-2.25,"tf.Tensor(1.0, shape=(), dtype=float32)",2.121320344
2011-02-28,2011-03-01,265.85,263.6,265.4305659,2.25,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2011-03-01,2011-03-02,262.45,262.6,263.2982795,0.15,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.707106781
2011-03-02,2011-03-03,264.05,267.6499878,262.4791839,-3.599987793,"tf.Tensor(-1.0, shape=(), dtype=float32)",3.570889245
2011-03-03,2011-03-04,270.3,272.9,267.1403831,-2.6,"tf.Tensor(-1.0, shape=(), dtype=float32)",3.712310601
2011-03-04,2011-03-07,272.3,269.0000061,272.5962234,-3.299993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",2.757716447
2011-03-07,2011-03-08,269.6,271.3500061,268.9132726,-1.750006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.661700936
2011-03-08,2011-03-09,272.55,272.1499878,271.7760916,0.400012207,"tf.Tensor(1.0, shape=(), dtype=float32)",0.565685425
2011-03-09,2011-03-10,271.25,268.4,272.2219322,-2.85,"tf.Tensor(1.0, shape=(), dtype=float32)",2.651650429
2011-03-10,2011-03-11,265.75,264.3500122,268.5319735,-1.399987793,"tf.Tensor(1.0, shape=(), dtype=float32)",2.863782464
2011-03-11,2011-03-14,264.9,268.4999939,264.5416128,-3.599993896,"tf.Tensor(1.0, shape=(), dtype=float32)",2.934493142
2011-03-14,2011-03-15,268.3,261.7000122,268.1694068,6.599987793,"tf.Tensor(-1.0, shape=(), dtype=float32)",4.808326112
2011-03-15,2011-03-16,265.7,267.0999939,262.1579753,-1.399993896,"tf.Tensor(1.0, shape=(), dtype=float32)",3.818376618
2011-03-16,2011-03-17,261.9,266.9999939,267.1950487,5.099993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.070710678
2011-03-17,2011-03-18,267.5,269.8500061,267.101958,-2.350006104,"tf.Tensor(1.0, shape=(), dtype=float32)",2.015254326
2011-03-18,2011-03-21,270.2,272.4500061,269.8597682,-2.250006104,"tf.Tensor(1.0, shape=(), dtype=float32)",1.838477631
2011-03-21,2011-03-22,273.45,273.8499939,270.3159408,-0.399993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.989949494
2011-03-22,2011-03-23,274.2,273.7999817,274.0650351,0.400018311,"tf.Tensor(1.0, shape=(), dtype=float32)",0.035355339
2011-03-23,2011-03-24,274.5,276.8500183,273.8156218,-2.350018311,"tf.Tensor(1.0, shape=(), dtype=float32)",2.156675683
2011-03-24,2011-03-25,280.35,280.3999878,276.6259764,-0.049987793,"tf.Tensor(-1.0, shape=(), dtype=float32)",2.510229073
2011-03-25,2011-03-28,279.9,280.9,280.226236,1,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.353553391
2011-03-28,2011-03-29,280.45,282.7999939,277.9233514,-2.349993896,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.343502884
2011-03-29,2011-03-30,283.3,285.55,283.300561,2.25,"tf.Tensor(1.0, shape=(), dtype=float32)",1.944543648
2011-03-30,2011-03-31,286,287.55,285.5563535,-1.55,"tf.Tensor(1.0, shape=(), dtype=float32)",1.414213562
2011-03-31,2011-04-01,286.95,288.9000061,287.1085572,1.950006104,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.954594155
2011-04-01,2011-04-04,289.15,288.8500122,288.4987027,0.299987793,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.035355339
2011-04-04,2011-04-05,289.2,290.6,288.6244858,-1.4,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.237436867
2011-04-05,2011-04-06,290.4,290.2000061,290.9599666,-0.199993896,"tf.Tensor(1.0, shape=(), dtype=float32)",0.282842712
2011-04-06,2011-04-07,290.95,288.7499878,290.0815567,2.200012207,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.025304833
2011-04-07,2011-04-08,288.75,288.7000122,288.7339319,0.049987793,"tf.Tensor(-1.0, shape=(), dtype=float32)",0.035355339
